no,id,日期,起始时间点,结束时间点,歌曲文件名,歌曲名,原唱,版本号,版本名,时间轴,状态,歌词
10,A000011,2020.12.27,0.0,319920.0, 云烟成雨2.0,云烟成雨,,2.0,,0,2,
11,A000012,2020.12.27,0.0,212184.0, 囍,囍,林佩珊,,,0,0,"[ti:]
[ar:]
[al:]
[by:QQ音乐动态歌词]
[offset:0]
[00:24.66]正月十八
[00:25.92]黄道吉日
[00:26.94]高粱抬
[00:29.82]抬上红装
[00:31.80]一尺一恨
[00:32.97]匆匆裁
[00:35.52]裁去良人
[00:37.53]奈何不归
[00:38.28]故作颜开
[00:40.98]响板红檀
[00:42.33]说得轻快
[00:43.83]着实难猜
[00:47.34]听着
[00:47.58]卯时那三里之外翻起来
[00:49.62]平仄
[00:50.46]马蹄声渐起斩落愁字开
[00:52.35]说迟那时快
[00:53.55]推门雾自开
[00:54.69]野猫都跟了几条街
[00:56.28]上树脖子歪
[00:57.36]张望瞧她在等
[00:58.59]这村里也怪
[00:59.64]把门全一关
[01:00.57]又是王二狗的鞋
[01:01.95]落在家门外
[01:03.03]独留她还记着
[01:04.23]切肤之爱属是非之外
[01:06.18]这不
[01:06.69]下马方才
[01:08.16]那官人笑起来
[01:11.10]那官人乐着寻思了半天
[01:15.36]只哼唧出个离人愁来
[01:21.54]她这次又是没能接得上话
[01:23.85]她笑着哭来着
[01:27.24]你猜她怎么笑着哭来着
[01:29.10]哭来着
[01:30.06]你看她怎么哭着笑来着
[01:31.80]（一拜天地）
[01:32.61]（二拜高堂）
[01:51.21]（夫妻对拜）
[01:54.48]堂前
[01:58.26]他说了掏心窝子话
[02:01.02]不兑上诺言
[02:02.31]岂能潇洒
[02:05.73]轻阴
[02:09.06]叹青梅竹马
[02:12.03]等一玉如意
[02:14.94]一酒桶啊
[02:18.75]她竖起耳朵一听
[02:21.48]这洞房外
[02:23.52]那好心的王二狗跑这
[02:26.91]给她送点心来了
[02:29.31]她这次可是没能说得上话
[02:33.48]她笑着哭来着
[02:34.98]你猜她怎么笑着哭来着
[02:36.90]哭来着
[02:37.80]你看她怎么哭着笑来着
[02:39.72]啊啊啊啊
[03:21.63]啊啊啊啊
[03:36.00]"
12,A000013,2020.12.27,0.0,240336.0, 大笨钟,大笨钟,周杰伦,,,0,0,"[ti:大笨钟]
[ar:周杰伦]
[al:十二新作]
[by:]
[offset:0]
[00:00.00]大笨钟 - 周杰伦 (Jay Chou)
[00:05.42]词：周杰伦
[00:10.84]曲：周杰伦
[00:16.27]编曲：黄雨勋
[00:21.69]制作人：周杰伦
[00:27.12]你说我比大笨钟还笨要怎么比
[00:30.12]吵架我太安静钟至少还有声音
[00:33.24]要我离开我早就打包好行李
[00:36.55]喝完这杯咖啡我就走答应你
[00:39.79]过这么久怎么还没叫我还你DVD
[00:43.16]再不打给我我就不打算追回你
[00:46.28]我走在你喜欢的电影场景里
[00:49.27]你却不在我想要的场景里
[00:52.45]
[00:53.08]耍什么嘴硬 耍 耍什么嘴硬
[00:55.95]有什么毛病 有 有什么毛病
[00:59.32]我很大器 我没你小气
[01:02.44]我会原谅你 你仔细听
[01:05.84]我从未爱过你 怎么会想念你
[01:12.20]发什么神经 有理说不清
[01:15.51]只是脑袋还不清醒
[01:18.69]其实还爱着你 其实还想着你 Yeah 
[01:27.68]请你别太得意
[01:31.49]
[01:44.85]你说我比大笨钟还笨要怎么比
[01:47.92]吵架我太安静钟至少还有声音
[01:51.16]要我离开我早就打包好行李
[01:54.47]喝完这杯咖啡我就走答应你
[01:57.71]过这么久怎么还没叫我还你DVD
[02:00.89]再不打给我我就不打算追回你
[02:04.20]我走在你喜欢的电影场景里
[02:07.44]你却不在我想要的场景里
[02:10.69]耍什么嘴硬 耍 耍什么嘴硬
[02:13.68]有什么毛病 有 有什么毛病
[02:17.12]我很大器 我没你小气
[02:20.36]我会原谅你 你仔细听
[02:23.67]我从未爱过你 怎么会想念你
[02:30.10]发什么神经 有理说不清
[02:33.34]只是脑袋还不清醒
[02:36.71]其实还爱着你 其实还想着你 Yeah 
[02:45.34]
[02:46.65]请你别太得意
[02:49.64]
[02:59.63]Ooh wah Ooh wah Baby
[03:02.57]我从未爱过你 怎么会想念你 Yeah 
[03:09.51]
[03:12.32]只是脑袋还不清醒
[03:15.55]其实还爱着你 其实还想着你 Yeah
[03:25.32]请你别太得意"
13,A000014,2020.12.27,0.0,175128.0, 快乐小神仙,快乐小神仙,天唱组合,,,0,0,"[ti:快乐小神仙]
[ar:Original Soundtrack]
[al:快乐星球主题曲全集]
[by:]
[offset:0]
[00:00.00]快乐小神仙 - 天唱组合
[00:06.93]词：张藜
[00:13.86]曲：肖白
[00:20.80]快乐小神仙
[00:23.80]风雷雨雪电
[00:27.24]快乐小少年
[00:29.92]
[00:30.43]歌声飞梦幻
[00:34.80]快乐小神仙
[00:37.92]春夏秋冬练
[00:41.23]快乐小少年
[00:44.48]金银铜铁旦
[00:45.92]
[00:47.72]我要飞我要飞我要飞我要飞
[00:55.16]到宇宙里游一游
[00:59.41]在银河中转一转
[01:03.10]
[01:03.72]去星球间玩一玩
[01:08.10]回到地球算一站
[01:11.85]
[01:12.61]我要飞我要飞我要飞我要飞
[01:20.11]
[01:21.61]快乐小神仙
[01:24.61]快乐小少年
[01:28.05]快乐小神仙
[01:31.30]快乐小神仙
[01:35.36]
[01:55.17]快乐小神仙
[01:58.17]春夏秋冬练
[02:01.64]快乐小少年
[02:04.89]金银铜铁旦
[02:06.96]
[02:07.82]我要飞我要飞我要飞我要飞
[02:15.38]在课堂上念一念
[02:19.44]到操场里站百站
[02:22.88]
[02:23.82]回生活中肩并肩
[02:28.25]永远是伙伴
[02:32.49]我要飞我要飞我要飞我要飞
[02:39.86]
[02:41.43]快乐小神仙
[02:44.49]快乐小少年
[02:47.92]快乐小神仙
[02:50.61]
[02:51.17]快乐小神仙"
14,A000015,2020.12.27,0.0,259656.0, 我喜欢,我喜欢,周蕙,,,0,0,"[ti:我喜欢]
[ar:周蕙]
[al:275147]
[by:]
[offset:0]
[00:00.00]我喜欢 - 周蕙 (ChouHuei)
[00:08.40]词：潘协庆
[00:16.81]曲：潘协庆
[00:25.22]编曲：黄中岳
[00:33.63]第一次流下眼泪
[00:35.31]第一次后悔
[00:37.46]第一次没有人安慰
[00:40.82]那不曾有过的感觉
[00:44.98]莫非这就是爱
[00:46.92]莫非这就是思念
[00:49.72]第一次无力面对
[00:51.54]第一次妥协
[00:53.56]第一次不想说再见
[00:57.05]我望着你
[00:59.10]渐渐走远
[01:01.30]泪已不知不觉的坠
[01:04.99]我喜欢这种感觉
[01:07.47]酸酸的感觉
[01:09.59]像柠檬搅拌着蜜糖滋味
[01:13.57]有一点烦恼
[01:15.67]反而觉得更好
[01:17.84]燃把火在心里烧
[01:21.26]我喜欢这种感觉
[01:23.81]轻飘飘的感觉
[01:25.90]听过你道晚安
[01:27.86]才能入睡
[01:30.06]有一点无聊
[01:31.98]却又觉得很好
[01:34.17]明知道已无可救药
[01:36.88]却停止不了
[01:41.42]
[02:02.71]啦 啦
[02:07.65]啦 啦
[02:19.52]第一次流下眼泪
[02:21.44]第一次后悔
[02:23.08]第一次没有人安慰
[02:26.67]那不曾有过的感觉
[02:30.65]莫非这就是爱
[02:32.62]莫非这就是思念
[02:35.12]第一次无力面对
[02:37.25]第一次妥协
[02:39.33]第一次不想说再见
[02:42.77]我望着你
[02:44.89]渐渐走远
[02:47.00]泪已不知不觉的坠
[02:50.83]我喜欢这种感觉
[02:53.21]酸酸的感觉
[02:55.33]像柠檬搅拌着蜜糖滋味
[02:59.33]有一点烦恼
[03:01.41]反而觉得更好
[03:03.54]燃把火在心里烧
[03:06.99]我喜欢这种感觉
[03:09.54]轻飘飘的感觉
[03:11.59]听过你道晚安
[03:13.62]才能入睡
[03:15.84]有一点无聊
[03:17.68]却又觉得很好
[03:19.72]明知道已无可救药
[03:22.51]却停止不了
[03:31.60]我喜欢这种感觉
[03:34.01]酸酸的感觉
[03:36.01]像柠檬搅拌着蜜糖滋味
[03:40.02]有一点烦恼
[03:42.10]反而觉得更好
[03:44.16]燃把火在心里烧
[03:47.64]我喜欢这种感觉
[03:50.24]轻飘飘的感觉
[03:52.28]听过你道晚安
[03:54.28]才能入睡
[03:56.40]有一点无聊
[03:58.39]却又觉得很好
[04:00.70]明知道已无可救药
[04:03.22]却停止不了
[04:05.35]啦 啦
[04:11.63]啦 啦"
15,A000016,2020.12.27,0.0,149976.0, 我要你,我要你,任素汐,,,0,0,"[ti:我要你 (《驴得水》电影主题曲)]
[ar:任素汐]
[al:我要你]
[by:]
[offset:0]
[00:00.00]我要你 - 任素汐
[00:00.57]词：樊冲
[00:01.14]曲：樊冲
[00:01.71]我要 你在我身旁
[00:06.71]
[00:08.55]我要 你为我梳妆
[00:14.16]
[00:15.26]这夜的风儿吹
[00:17.73]
[00:18.62]吹得心痒痒 我的情郎
[00:22.46]我在他乡 望着月亮
[00:28.60]
[00:29.80]都怪这月色 撩人的风光
[00:35.95]
[00:37.01]都怪这 guitar 弹得太凄凉
[00:43.20]
[00:44.31]哦 我要唱着歌
[00:46.81]
[00:47.59]默默把你想 我的情郎
[00:51.56]你在何方 眼看天亮
[00:57.73]
[01:13.24]都怪这夜色 撩人的风光
[01:19.43]
[01:20.64]都怪这guitar 弹得太凄凉
[01:26.97]
[01:27.95]哦 我要唱着歌
[01:30.52]
[01:31.37]默默把你想 我的情郎
[01:34.70]
[01:35.21]你在何方 眼看天亮
[01:41.47]
[01:42.81]我要 美丽的衣裳
[01:48.30]
[01:50.38]为你 对镜贴花黄
[01:55.81]
[01:57.04]这夜色太紧张
[01:59.74]
[02:00.38]时间太漫长 我的情郎
[02:04.36]我在他乡 望着月亮"
16,A000017,2020.12.27,0.0,192312.0, 溯,溯,"CORSAK胡梦周,马吟吟",,,0,0,"[ti:溯 (Reverse) feat. 马吟吟]
[ar:CORSAK胡梦周,马吟吟]
[al:溯 (Reverse) feat. 马吟吟]
[by:v_emilylu]
[offset:0]
[00:00.00]溯 (Reverse) feat. 马吟吟 - CORSAK胡梦周/马吟吟
[00:00.74]词：CORSAK胡梦周
[00:01.48]曲：CORSAK胡梦周/Gunnar Greve/Daniel James Nije/Lars Kristian Rosness/Edvard Normann/Fredrik Borch Olsen
[00:02.22]Produced by：CORSAK胡梦周/Mere Music
[00:02.96]Executive produced by：Gunnar Greve
[00:03.70]Vocals by：CORSAK胡梦周/马吟吟
[00:04.44]Vocal recording：刘俊杰
[00:05.18]Recorded at：MER Studio/SMG Studio Shanghai
[00:05.92]Mixed by：Joakim Soderstrom
[00:06.66]Mastering by：Bjorn Engelmann at Cuttingroom
[00:07.40]总想要透过你眼睛
[00:10.44]去找寻最原始的野性
[00:14.31]没想到最后却闯进
[00:16.72]
[00:17.23]一整座 森林的宁静
[00:21.09]你呼吸
[00:22.07]蓝丝绒包裹身体
[00:24.78]
[00:25.43]和海洋的哼鸣
[00:28.89]我永远不愿醒
[00:32.06]我可以
[00:33.03]躲进你的身体
[00:35.29]
[00:39.77]进入温暖的你
[00:41.88]
[00:46.64]躲进你的身体
[00:48.90]
[01:14.25]进入温暖的你
[01:16.08]总想要透过你眼睛
[01:18.95]去找寻水仙的倒影
[01:22.94]没想到最后却目睹
[01:25.79]一整个 宇宙的繁星
[01:29.70]这一秒
[01:30.60]只想在爱里沉溺
[01:33.99]这世界是块冰
[01:36.79]
[01:37.40]就让她是块冰
[01:40.14]
[01:40.64]我可以
[01:41.56]躲进你的身体
[01:43.57]
[01:48.32]进入温暖的你
[01:50.23]
[01:55.13]躲进你的身体
[01:57.49]
[02:22.76]躲进你的身体
[02:24.67]
[02:29.54]进入温暖的你
[02:31.71]
[02:36.38]躲进你的身体
[02:38.68]
[03:03.80]进入温暖的你"
17,A000018,2020.12.27,0.0,245304.0, 爱之初体验,爱之初体验,张震岳,,,0,0,"[ti:爱之初体验 (Live)]
[ar:张震岳]
[al:“I Do致青春”音为走心演唱会]
[by:]
[offset:0]
[00:00.00]爱的初体验 (Live) - 张震岳 (Ayal Komod)
[00:04.95]词：张震岳
[00:09.91]曲：张震岳
[00:14.86]如果说你要离开我
[00:16.43]
[00:18.55]请诚实点来告诉我
[00:20.15]
[00:22.05]不要偷偷摸摸的走
[00:24.13]
[00:26.19]像上次一样等半年
[00:27.83]
[00:30.02]如果说你真的要走
[00:31.66]
[00:34.07]把我的相片还给我
[00:35.63]
[00:37.58]在你身上也没有用
[00:39.29]
[00:41.30]我可以还给我妈妈
[00:42.90]
[00:45.38]什么天长地久
[00:47.74]
[00:49.09]只是随便说说
[00:51.59]
[00:52.85]你爱我哪一点
[00:55.33]
[00:56.65]你也说不出口
[00:58.84]
[01:00.50]你认识了帅哥
[01:02.82]
[01:04.34]就把我丢一旁
[01:06.74]
[01:08.04]天气热的夏天
[01:10.60]
[01:11.90]心像寒冷冬夜
[01:14.49]
[01:15.53]想要买酒来浇忧愁
[01:17.22]
[01:19.35]却懒懒不想出去走
[01:21.02]
[01:23.19]想要来一包长寿烟
[01:24.79]
[01:27.09]发现我未满十八岁
[01:28.98]
[01:46.21]如果说你要离开我
[01:47.97]
[01:49.94]请诚实点来告诉我
[01:51.60]
[01:53.53]不要偷偷摸摸的走
[01:55.32]
[01:57.57]像上次一样等半年
[01:59.13]
[02:01.32]如果说你真的要走
[02:02.91]
[02:05.09]把我的相片还给我
[02:06.67]
[02:08.96]在你身上也没有用
[02:10.75]
[02:12.71]我可以还给我妈妈
[02:14.41]
[02:16.59]什么天长地久
[02:19.58]
[02:20.54]只是随便说说
[02:22.94]
[02:24.36]你爱我哪一点
[02:26.73]
[02:28.12]你也说不出口
[02:30.37]
[02:31.95]你认识了帅哥
[02:34.26]
[02:35.85]就把我丢一旁
[02:38.11]
[02:39.47]天气热的夏天
[02:41.94]
[02:43.29]心像寒冷冬夜
[02:45.63]
[02:47.17]什么天长地久
[02:49.53]
[02:50.96]只是随便说说
[02:53.33]
[02:54.80]你爱我哪一点
[02:57.32]
[02:58.68]你也说不出口
[03:00.84]
[03:02.46]你认识了帅哥
[03:04.69]
[03:06.13]就把我丢一旁
[03:08.58]
[03:10.05]天气热的夏天
[03:12.45]
[03:13.81]心像寒冷冬夜
[03:16.24]
[03:17.45]想要买酒来浇忧愁
[03:19.34]
[03:21.27]却懒懒不想出去走
[03:23.02]
[03:25.10]想要来一包长寿烟
[03:26.83]
[03:28.96]发现我未满十八岁
[03:30.69]
[03:32.76]是不是我的十八岁
[03:34.41]
[03:36.66]注定要为爱掉眼泪
[03:38.65]
[03:40.39]是不是我的十八岁
[03:42.11]
[03:44.25]注定要为爱情流泪"
18,A000019,2020.12.27,0.0,194928.0, 爱情派对,爱情派对,"zz,1amBlackNess",,,0,0,"[ti:爱情派对 (原唱：薛明媛)]
[ar:zz/1amBlackNess]
[al:宝贝晚安 宝贝早点睡]
[by:]
[offset:0]
[00:00.00]爱情派对 - zz/1amBlackNess
[00:08.76]原唱：薛明媛
[00:17.53]别把我当成了你的玩具
[00:20.77]Oh因为我讨厌这爱情游戏
[00:24.93]你眼睛瞟东瞟西
[00:27.05]整天游来荡去
[00:29.89]我深呼吸 打包你 踢出去
[00:34.18]突然感觉天气闷热
[00:36.08]为何不来一场暴雨
[00:38.11]让人群奔跑逃离
[00:40.12]和你对视 让你窒息
[00:42.43]听你胡扯奇葩道理
[00:44.42]只有一头扎进冰箱里
[00:46.54]我才能冷静看你
[00:48.52]揭穿你老底撕碎面具讨厌你
[00:55.07]我快要窒息
[00:59.23]我无法言喻
[01:02.96]你像个稻草人
[01:05.19]被钉在了原地
[01:11.82]别把我当成了你的玩具
[01:15.75]因为我讨厌这爱情游戏
[01:19.12]你眼睛瞟东瞟西
[01:21.35]整天游来荡去
[01:24.09]我深呼吸 打包你 踢出去
[01:27.27]RAP：
[01:27.57]Ei
[01:27.75]我和他只是好朋友偶尔在半夜开小会
[01:30.41]你不相信我
[01:31.10]管的太多 这样让我觉得好累
[01:32.84]噢 我不会怪你
[01:34.05]因为你永远排在我世界的首位
[01:36.35]只是不想让你伤心 不想造成误会
[01:38.79]这些话都是跟你学到的精髓
[01:40.79]宝贝晚安 宝贝早点睡
[01:43.61]我还要去下一场派对
[02:01.88]突然感觉天气闷热
[02:03.77]为何不来一场暴雨
[02:05.75]让人群奔跑逃离
[02:07.79]和你对视 让你窒息
[02:10.05]听你胡扯奇葩道理
[02:12.11]只有一头扎进冰箱里
[02:14.09]我才能冷静的看你
[02:16.15]揭穿你老底撕碎面具讨厌你
[02:22.73]别把我当成了你的玩具
[02:26.66]因为我讨厌这爱情游戏
[02:30.09]你眼睛瞟东瞟西
[02:32.10]整天游来荡去
[02:34.96]我深呼吸 打包你 踢出去
[02:39.40]别把我当成了你的玩具
[02:43.31]因为我讨厌这爱情游戏
[02:46.73]你眼睛瞟东瞟西
[02:48.87]整天游来荡去
[02:51.49]我深呼吸 打包你 踢出去"
19,A000020,2020.12.27,0.0,208752.0, 飞鸟和蝉,飞鸟和蝉,,,,0,2,
20,A000021,2020.12.30,0.0,240984.0, 不可思议,不可思议,草蜢,,,0,0,"[ti:不可思议(清晰版)]
[ar:草蜢]
[al:草蜢三合一珍藏]
[by:]
[offset:0]
[00:00.00]不可思议 - 草蜢
[00:16.20]词：**
[00:32.40]曲：谭国政
[00:48.61]旧爱人间中蒸发不再记起
[00:52.08]神秘回忆飘忽似一丝香气
[00:55.70]游戏人间中一切可以起飞
[00:59.38]时间从不知不觉更细腻
[01:02.25]梦幻像空空的虚虚的软软的
[01:05.94]来现场无人陪你干那感情游戏
[01:10.30]哭泣都伤心都有趣味
[01:13.30]忘吧忘完全忘记这世纪
[01:17.04]来吧来不可思议吗
[01:18.92]来吧来真的都变假
[01:20.60]来吧来减的都变加
[01:22.66]忘就忘记也吧
[01:24.97]不可思议吗
[01:26.47]来吧来差的不再差
[01:28.21]来吧来思想分了家
[01:29.84]燃亮神秘火花
[01:40.42]来这夜想哭想笑想到彻底
[01:43.74]在这夜一生一世都可缩细
[01:47.42]来这夜不分轻重都要放低
[01:50.98]在这无忧的境界最美丽
[01:53.98]梦幻像空空的虚虚的软软的
[01:57.53]来现场无人陪你干那感情游戏
[02:01.96]哭泣都伤心都有趣味
[02:05.02]忘吧忘完全忘记这世纪
[02:08.76]来吧来不可思议吗
[02:10.49]来吧来真的都变假
[02:12.30]来吧来减的都变加
[02:14.24]忘就忘记也吧
[02:16.67]不可思议吗
[02:17.99]来吧来差的不再差
[02:19.73]来吧来思想分了家
[02:21.48]燃亮神秘火花
[02:24.76]不可思议吗
[02:25.45]来吧来真的都变假
[02:26.82]来吧来减的都变加
[02:29.07]忘就忘记也吧
[02:31.25]不可思议吗
[02:32.87]来吧来差的不再差
[02:34.50]来吧来思想分了家
[02:36.42]燃亮神秘火花
[03:08.08]梦幻像空空的虚虚的软软的
[03:11.45]来现场无人陪你干那感情游戏
[03:15.75]哭泣都伤心都有趣味
[03:18.87]忘吧忘完全忘记这世纪
[03:22.55]来吧来不可思议吗
[03:24.43]来吧来真的都变假
[03:26.24]来吧来减的都变加
[03:27.98]忘就忘记也吧
[03:30.67]不可思议吗
[03:31.85]来吧来差的不再差
[03:33.54]来吧来思想分了家
[03:35.41]燃亮神秘火花"
21,A000022,2020.12.30,0.0,182976.0, 勾指起誓,勾指起誓,泠鸢yousa,,,0,0,"[ti:勾指起誓（Cover：ilem）]
[ar:泠鸢yousa]
[al:【泠鸢翻唱2019】]
[by:]
[offset:0]
[00:00.00]勾指起誓（Cover：ilem） - 泠鸢yousa
[00:03.16]词：ilem
[00:06.32]曲：ilem
[00:09.48]编曲：ilem
[00:12.65]洛天依调校：ilem
[00:15.81]P V：PinoEliza(明暗像素)
[00:18.97]原唱：洛天依
[00:22.14]你是信的开头诗的内容
[00:25.37]童话的结尾
[00:27.53]你是理所当然的奇迹
[00:30.76]你是月色真美
[00:33.23]你是圣诞老人送给我
[00:36.61]好孩子的礼物
[00:38.78]你是三千美丽世界里
[00:42.28]我的一瓢水
[00:44.52]所以让我再靠近一点点
[00:47.91]因为你太温暖
[00:50.16]我会再变得坚强一点点
[00:53.60]因为你太柔软
[00:55.76]交换无名指金色的契约
[00:59.25]给彼此岁月
[01:01.39]说好从今以后都牵着手
[01:04.87]因为要走很远
[01:29.99]你是我万水千山的冒险
[01:33.11]要找的标记点
[01:35.25]你是我分割人生的线
[01:38.54]又将它们相连
[01:40.91]你是前世千次的回眸
[01:44.18]虔诚牵的手
[01:46.50]你是其余所有的一切
[01:49.85]你是我的世界
[01:52.13]所以请你再闪亮一点点
[01:55.75]尽管我太平凡
[01:57.86]我会再变得柔软一点点
[02:01.39]因为你太敏感
[02:03.58]交换无名指金色的契约
[02:07.10]给彼此岁月
[02:09.19]说好从今以后都牵着手
[02:12.68]不管要走多远
[02:37.55]所以
[02:38.14]让我再靠近一点点
[02:40.91]因为你太温暖
[02:43.17]我会再变得坚强一点点
[02:46.65]因为你太柔软
[02:48.68]交换无名指金色的契约
[02:52.20]给彼此岁月
[02:54.42]说好从今以后都牵着手
[02:57.87]因为要走很远"
22,A000023,2020.12.31,0.0,174816.0, 下山,下山,要不要买菜,,,0,0,"[ti:下山]
[ar:要不要买菜]
[al:下山]
[by:mengxin_karakal]
[offset:0]
[00:00.00]下山 - 要不要买菜
[00:01.36]词：朱斌语
[00:02.73]曲：朱斌语
[00:04.10]编曲：王中易
[00:05.46]制作人：王中易
[00:06.83]混音：王宇呈
[00:08.20]和声：朱斌语/涵木之/陈迪庭
[00:09.56]配唱：王中易/谭佳瑶
[00:10.93]统筹：谭佳瑶
[00:12.30]制作公司/录音室：Hikoon Music
[00:13.67]OP：嗨库文化
[00:15.04]要想练就绝世武功
[00:16.98]就要忍受常人难忍受的痛
[00:20.23]师傅喜欢喝的茶叫做乌龙
[00:22.88]衣服爱穿中国红 嘿 师傅
[00:26.23]
[00:26.74]无论是炎夏或寒冬
[00:28.76]我都很向往山门外的天空
[00:31.86]还在南方等我 下山的我
[00:35.13]的人叫小落
[00:37.76]我左手一式太极拳
[00:41.05]右手一剑刺身前
[00:43.98]扫腿这招叫清雪
[00:46.88]破轻功飞燕
[00:49.43]我奇筋异脉力破天
[00:52.74]一身正气荡人间
[00:55.69]除暴安良我心愿
[00:58.59]老师傅再见
[01:00.95]
[01:13.39]要想练就绝世武功
[01:15.51]就要忍受常人难忍受的痛
[01:18.77]师傅喜欢喝的茶叫做乌龙
[01:21.56]衣服爱穿中国红 师傅
[01:25.10]无论是炎夏或寒冬
[01:27.27]我都很向往山门外的天空
[01:30.11]还在南方等我 下山的我
[01:33.40]的人叫小落 来
[01:36.59]我左手一式太极拳
[01:39.68]右手一剑刺身前
[01:42.57]扫腿这招叫清雪
[01:45.46]破轻功飞燕
[01:47.97]我奇筋异脉力破天
[01:51.31]一身正气荡人间
[01:54.24]除暴安良我心愿
[01:57.14]老师傅再见
[01:59.13]
[02:00.51]人法地 地法天
[02:03.57]
[02:04.12]天法道 道法孜然
[02:07.77]
[02:08.52]师师傅 什么是孜然
[02:10.87]
[02:11.71]我左手一式太极拳
[02:14.71]右手一剑刺身前
[02:17.68]扫腿这招叫清雪
[02:20.62]破轻功飞燕
[02:22.98]我奇筋异脉力破天
[02:26.42]一身正气荡人间
[02:29.41]除暴安良我心愿
[02:32.29]老师傅再见"
23,A000024,2020.12.31,0.0,249048.0, 小手拉大手2.0,小手拉大手,梁静茹,2.0,,0,0,"[ti:小手拉大手]
[ar:梁静茹]
[al:亲亲]
[by:]
[offset:0]
[00:00.00]小手拉大手 - 梁静茹 (Fish Leong)
[00:02.11]词：陈绮贞
[00:04.23]曲：过亚弥乃
[00:06.34]编曲：陈建骐
[00:08.46]还记得那场音乐会的烟火
[00:11.96]还记得那个凉凉的深秋
[00:15.72]还记得人潮把你推向了我
[00:19.30]游乐园拥挤的正是时候
[00:23.04]一个夜晚坚持不睡的等候
[00:26.80]一起泡温泉奢侈的享受
[00:30.44]有一次日记里愚蠢的困惑
[00:34.06]因为你的微笑幻化成风
[00:37.78]你大大的勇敢保护着我
[00:41.50]我小小的关怀喋喋不休
[00:45.14]感谢我们一起走了那么久
[00:48.81]又再一次回到凉凉深秋
[00:52.51]给你我的手
[00:54.28]像温柔野兽
[00:56.16]把自由交给草原的辽阔
[01:00.40]我们小手拉大手
[01:02.93]一起郊游
[01:04.58]今天别想太多
[01:07.25]你是我的梦
[01:09.13]像北方的风
[01:10.94]吹着南方暖洋洋的哀愁
[01:15.17]我们小手拉大手
[01:17.69]今天加油向昨天挥挥手
[01:24.10]还记得那场音乐会的烟火
[01:27.52]还记得那个凉凉的深秋
[01:31.34]还记得人潮把你推向了我
[01:34.92]游乐园拥挤的正是时候
[01:38.67]一个夜晚坚持不睡的等候
[01:42.33]一起泡温泉奢侈的享受
[01:46.07]有一次日记里愚蠢的困惑
[01:49.71]因为你的微笑幻化成风
[01:53.39]你大大的勇敢保护着我
[01:57.17]我小小的关怀喋喋不休
[02:00.75]感谢我们一起走了那么久
[02:04.61]又再一次回到凉凉深秋
[02:08.30]给你我的手
[02:10.06]像温柔野兽
[02:11.96]我们一直就这样向前走
[02:16.06]我们小手拉大手
[02:18.59]一起郊游
[02:20.27]今天别想太多
[02:23.01]你是我的梦
[02:24.85]像北方的风
[02:26.78]吹着南方暖洋洋的哀愁
[02:30.80]我们小手拉大手
[02:33.32]今天加油向昨天挥挥手
[02:45.90]Lalala
[02:58.31]给你我的手
[03:00.04]像温柔野兽
[03:01.83]我们一直就这样向前走
[03:05.96]我们小手拉大手
[03:08.40]一起郊游
[03:10.17]今天别想太多
[03:12.86]Lalalalala
[03:14.62]像北方的风
[03:16.55]吹着南方暖洋洋的哀愁
[03:20.73]我们小手拉大手
[03:23.14]今天加油向昨天挥挥手
[03:28.06]我们小手拉大手
[03:30.31]今天为我加油
[03:32.28]舍不得挥挥手"
24,A000025,2020.12.31,0.0,155088.0, 我要你 2.0,我要你,任素汐,2.0,,0,0,"[ti:我要你 (《驴得水》电影主题曲)]
[ar:任素汐]
[al:我要你]
[by:]
[offset:0]
[00:00.00]我要你 - 任素汐
[00:00.57]词：樊冲
[00:01.14]曲：樊冲
[00:01.71]我要 你在我身旁
[00:06.71]
[00:08.55]我要 你为我梳妆
[00:14.16]
[00:15.26]这夜的风儿吹
[00:17.73]
[00:18.62]吹得心痒痒 我的情郎
[00:22.46]我在他乡 望着月亮
[00:28.60]
[00:29.80]都怪这月色 撩人的风光
[00:35.95]
[00:37.01]都怪这 guitar 弹得太凄凉
[00:43.20]
[00:44.31]哦 我要唱着歌
[00:46.81]
[00:47.59]默默把你想 我的情郎
[00:51.56]你在何方 眼看天亮
[00:57.73]
[01:13.24]都怪这夜色 撩人的风光
[01:19.43]
[01:20.64]都怪这guitar 弹得太凄凉
[01:26.97]
[01:27.95]哦 我要唱着歌
[01:30.52]
[01:31.37]默默把你想 我的情郎
[01:34.70]
[01:35.21]你在何方 眼看天亮
[01:41.47]
[01:42.81]我要 美丽的衣裳
[01:48.30]
[01:50.38]为你 对镜贴花黄
[01:55.81]
[01:57.04]这夜色太紧张
[01:59.74]
[02:00.38]时间太漫长 我的情郎
[02:04.36]我在他乡 望着月亮"
